DATE,hpi,gdp,unemployment,property_price,personal_income,population,permit,new_homes,delinquency,men_married,men_unmarried_divorced,men_unmarried_widowed,women_married,women_unmarried_divorced,women_unmarried_widowed,immigrants,quarter,month,year,weekofyear
2016-12-01,185.711,18944.34064883159,4.7,120.59642583492193,16182.5,325742.0,1248.0,1252.0,4.310892162717048,66695.0,10708.0,3469.0,67450.0,14831.0,11387.0,1183505.0,4,12,2016,3
2017-01-01,186.793,19280.084,4.7,122.2383,16293.3,325901.0,1303.0,1190.0,3.91,67667.0,10891.0,3277.0,68082.0,14591.0,11642.0,1127167.0,1,1,2017,6
2017-02-01,187.311,19421.67600159251,4.6,123.08414202146298,16363.5,326050.0,1234.0,1271.0,3.791140534777749,67667.0,10891.0,3277.0,68082.0,14591.0,11642.0,1127167.0,1,2,2017,2
2017-03-01,187.989,19464.25516017961,4.4,123.36647593716098,16415.1,326207.0,1272.0,1190.0,3.733804632366405,67667.0,10891.0,3277.0,68082.0,14591.0,11642.0,1127167.0,1,3,2017,2
2017-04-01,188.719,19438.643,4.4,123.3065,16476.0,326371.0,1251.0,1146.0,3.68,67667.0,10891.0,3277.0,68082.0,14591.0,11642.0,1127167.0,2,4,2017,5
2017-05-01,189.607,19538.83339102971,4.4,123.79327728505203,16573.2,326548.0,1208.0,1157.0,3.6925469950927843,67667.0,10891.0,3277.0,68082.0,14591.0,11642.0,1127167.0,2,5,2017,0
2017-06-01,190.514,19619.380344130655,4.3,124.22936717162807,16604.0,326743.0,1353.0,1249.0,3.674778741439353,67667.0,10891.0,3277.0,68082.0,14591.0,11642.0,1127167.0,2,6,2017,3
2017-07-01,191.46,19692.595,4.3,124.7077,16665.9,326939.0,1256.0,1206.0,3.64,67667.0,10891.0,3277.0,68082.0,14591.0,11642.0,1127167.0,3,7,2017,5
2017-08-01,192.647,19709.25760377243,4.4,124.68279316163736,16733.7,327140.0,1319.0,1159.0,3.651340570885699,67667.0,10891.0,3277.0,68082.0,14591.0,11642.0,1127167.0,3,8,2017,1
2017-09-01,193.742,19809.91517062936,4.3,125.13752117044905,16841.9,327342.0,1273.0,1181.0,3.629622891534695,67667.0,10891.0,3277.0,68082.0,14591.0,11642.0,1127167.0,3,9,2017,4
2017-10-01,194.788,20037.088,4.2,126.2222,16930.8,327528.0,1356.0,1257.0,3.57,67667.0,10891.0,3277.0,68082.0,14591.0,11642.0,1127167.0,4,10,2017,6
2017-11-01,195.941,19876.210186410975,4.2,125.44414434246254,16997.5,327699.0,1299.0,1273.0,3.6142982509394406,67667.0,10891.0,3277.0,68082.0,14591.0,11642.0,1127167.0,4,11,2017,2
2017-12-01,197.161,19816.445304659672,4.1,125.15205616834928,17058.2,327848.0,1311.0,1177.0,3.6314362786355514,67667.0,10891.0,3277.0,68082.0,14591.0,11642.0,1127167.0,4,12,2017,4
2018-01-01,198.302,20328.553,4.0,127.0584,17141.7,327969.0,1317.0,1299.0,3.48,67976.0,11060.0,3405.0,68530.0,14833.0,11691.0,1096611.0,1,1,2018,0
2018-02-01,199.229,20469.54881431769,4.1,127.31054346784087,17204.1,328085.0,1321.0,1277.0,3.331798961652972,67976.0,11060.0,3405.0,68530.0,14833.0,11691.0,1096611.0,1,2,2018,3
2018-03-01,199.967,20554.719301311517,4.0,127.39793560710791,17268.2,328219.0,1385.0,1318.0,3.2434556700357327,67976.0,11060.0,3405.0,68530.0,14833.0,11691.0,1096611.0,1,3,2018,3
2018-04-01,200.661,20580.912,4.0,127.2066,17328.7,328364.0,1378.0,1276.0,3.22,67976.0,11060.0,3405.0,68530.0,14833.0,11691.0,1096611.0,2,4,2018,6
2018-05-01,201.424,20627.299495872052,3.8,127.59460511512353,17404.4,328521.0,1338.0,1357.0,3.1664051460565887,67976.0,11060.0,3405.0,68530.0,14833.0,11691.0,1096611.0,2,5,2018,1
2018-06-01,202.236,20701.55163763505,4.0,127.86827510845795,17488.4,328692.0,1345.0,1192.0,3.0873367040951716,67976.0,11060.0,3405.0,68530.0,14833.0,11691.0,1096611.0,2,6,2018,4
2018-07-01,202.907,20798.73,3.8,128.0468,17587.6,328863.0,1334.0,1208.0,2.99,67976.0,11060.0,3405.0,68530.0,14833.0,11691.0,1096611.0,3,7,2018,6
2018-08-01,203.659,20762.57667779783,3.8,128.1968206910695,17664.0,329040.0,1273.0,1288.0,3.017558115330747,67976.0,11060.0,3405.0,68530.0,14833.0,11691.0,1096611.0,3,8,2018,2
2018-09-01,204.314,20807.02971831211,3.7,128.54719608453516,17693.5,329216.0,1314.0,1250.0,2.961863891760301,67976.0,11060.0,3405.0,68530.0,14833.0,11691.0,1096611.0,3,9,2018,5
2018-10-01,205.077,20917.867,3.8,129.2451,17749.8,329379.0,1272.0,1221.0,2.83,67976.0,11060.0,3405.0,68530.0,14833.0,11691.0,1096611.0,4,10,2018,0
2018-11-01,205.65,20826.070268581887,3.8,128.70468615756616,17795.7,329527.0,1340.0,1181.0,2.9377414565545354,67976.0,11060.0,3405.0,68530.0,14833.0,11691.0,1096611.0,4,11,2018,3
2018-12-01,206.141,20777.64963665688,3.9,128.4379730916621,18012.4,329659.0,1317.0,1095.0,2.9938725100538544,67976.0,11060.0,3405.0,68530.0,14833.0,11691.0,1096611.0,4,12,2018,5
2019-01-01,206.536,21104.133,4.0,129.7742,18053.9,329766.0,1261.0,1226.0,2.69,68504.0,10655.0,3465.0,69254.0,14804.0,11412.0,1031765.0,1,1,2019,1
2019-02-01,206.862,21314.191144344964,3.8,129.96669316165932,18151.4,329862.0,1287.0,1121.0,2.6086697571265964,68504.0,10655.0,3465.0,69254.0,14804.0,11412.0,1031765.0,1,2,2019,4
2019-03-01,207.083,21382.33937679802,3.8,129.90539993127373,18229.5,329977.0,1305.0,1191.0,2.586230646448964,68504.0,10655.0,3465.0,69254.0,14804.0,11412.0,1031765.0,1,3,2019,4
2019-04-01,207.535,21384.775,3.7,129.4642,18262.1,330103.0,1311.0,1272.0,2.6,68504.0,10655.0,3465.0,69254.0,14804.0,11412.0,1031765.0,2,4,2019,0
2019-05-01,208.148,21462.971686894874,3.6,130.0384058351915,18277.0,330240.0,1347.0,1293.0,2.5523422089981733,68504.0,10655.0,3465.0,69254.0,14804.0,11412.0,1031765.0,2,5,2019,2
2019-06-01,208.642,21560.507025509876,3.6,130.4018644104888,18310.5,330393.0,1315.0,1243.0,2.5033643047945406,68504.0,10655.0,3465.0,69254.0,14804.0,11412.0,1031765.0,2,6,2019,5
2019-07-01,209.247,21694.282,3.7,130.6581,18328.6,330553.0,1352.0,1240.0,2.44,68504.0,10655.0,3465.0,69254.0,14804.0,11412.0,1031765.0,3,7,2019,0
2019-08-01,210.028,21644.117134929293,3.6,130.87900511059345,18423.6,330729.0,1489.0,1375.0,2.462408737699727,68504.0,10655.0,3465.0,69254.0,14804.0,11412.0,1031765.0,3,8,2019,3
2019-09-01,210.838,21722.100166990876,3.5,131.343347434027,18474.4,330904.0,1474.0,1311.0,2.4252228561554885,68504.0,10655.0,3465.0,69254.0,14804.0,11412.0,1031765.0,3,9,2019,6
2019-10-01,211.725,21902.39,3.6,132.3087,18549.5,331066.0,1525.0,1325.0,2.34,68504.0,10655.0,3465.0,69254.0,14804.0,11412.0,1031765.0,4,10,2019,1
2019-11-01,212.765,21762.40036664859,3.6,131.59674481955005,18630.7,331213.0,1527.0,1353.0,2.4059153407032756,68504.0,10655.0,3465.0,69254.0,14804.0,11412.0,1031765.0,4,11,2019,4
2019-12-01,213.93400000000003,21691.932438401298,3.6,131.25175283748445,18583.8,331345.0,1451.0,1548.0,2.438986311843029,68504.0,10655.0,3465.0,69254.0,14804.0,11412.0,1031765.0,4,12,2019,6
2020-01-01,215.032,21706.513,3.6,133.6476,18821.5,331443.0,1507.0,1578.0,2.35,68431.0,10667.0,3479.0,69341.0,14681.0,11267.0,707362.0,1,1,2020,2
2020-02-01,215.902,21634.2008973819,3.5,135.24283420121088,18925.6,331525.0,1442.0,1537.0,2.448459055434245,68431.0,10667.0,3479.0,69341.0,14681.0,11267.0,707362.0,1,2,2020,5
2020-03-01,216.462,21553.119597564804,4.4,136.43275842342365,18577.4,331642.0,1358.0,1252.0,2.524114843948429,68431.0,10667.0,3479.0,69341.0,14681.0,11267.0,707362.0,1,3,2020,6
2020-04-01,216.862,19913.143,14.8,135.4362,20750.9,331699.0,1066.0,931.0,2.54,68431.0,10667.0,3479.0,69341.0,14681.0,11267.0,707362.0,2,4,2020,2
2020-05-01,216.992,21374.65066444924,13.2,138.2948486914069,19877.2,331701.0,1260.0,1053.0,2.66160452243535,68431.0,10667.0,3479.0,69341.0,14681.0,11267.0,707362.0,2,5,2020,4
2020-06-01,217.576,21468.613628596435,11.0,138.6846606802088,19920.9,331744.0,1338.0,1254.0,2.688055410721283,68431.0,10667.0,3479.0,69341.0,14681.0,11267.0,707362.0,2,6,2020,0
2020-07-01,219.286,21647.64,10.2,138.2994,20191.5,331811.0,1546.0,1523.0,2.83,68431.0,10667.0,3479.0,69341.0,14681.0,11267.0,707362.0,3,7,2020,2
2020-08-01,222.267,21664.607440992135,8.4,139.73624128997452,19594.2,331885.0,1529.0,1401.0,2.683737633421412,68431.0,10667.0,3479.0,69341.0,14681.0,11267.0,707362.0,3,8,2020,5
2020-09-01,225.727,21812.703624997874,7.8,141.21794020847958,19744.9,331966.0,1624.0,1463.0,2.721129118299652,68431.0,10667.0,3479.0,69341.0,14681.0,11267.0,707362.0,3,9,2020,1
2020-10-01,229.644,22024.502,6.8,143.1677,19758.5,332041.0,1613.0,1543.0,2.75,68431.0,10667.0,3479.0,69341.0,14681.0,11267.0,707362.0,4,10,2020,3
2020-11-01,233.212,21758.748491439183,6.7,140.64153355188006,19610.4,332079.0,1714.0,1553.0,2.702772056779152,68431.0,10667.0,3479.0,69341.0,14681.0,11267.0,707362.0,4,11,2020,6
2020-12-01,236.532,21768.442702704448,6.7,140.80221176975695,19775.2,332062.0,1744.0,1635.0,2.7143171472498717,68431.0,10667.0,3479.0,69341.0,14681.0,11267.0,707362.0,4,12,2020,1
2021-01-01,239.686,22600.185,6.4,146.1261,21760.9,332007.0,1883.0,1639.0,2.68,67544.0,10824.0,3582.0,68331.0,15085.0,11612.0,740002.0,1,1,2021,4
2021-02-01,242.44,23646.732681806203,6.2,151.93813765695586,20254.0,331983.0,1715.0,1407.0,2.4167794775800577,67544.0,10824.0,3582.0,68331.0,15085.0,11612.0,740002.0,1,2,2021,0
2021-03-01,245.554,23536.842549343066,6.1,151.30906704001347,24471.8,332023.0,1732.0,1668.0,2.448691208186197,67544.0,10824.0,3582.0,68331.0,15085.0,11612.0,740002.0,1,3,2021,0
2021-04-01,249.124,23292.362,6.1,149.5001,21304.2,332089.0,1738.0,1492.0,2.48,67544.0,10824.0,3582.0,68331.0,15085.0,11612.0,740002.0,2,4,2021,3
2021-05-01,253.385,23667.262475998457,5.8,152.10312263423106,20899.7,332161.0,1681.0,1607.0,2.39925961076514,67544.0,10824.0,3582.0,68331.0,15085.0,11612.0,740002.0,2,5,2021,5
2021-06-01,258.248,23711.707334241743,5.9,152.39882422493477,20934.3,332249.0,1657.0,1638.0,2.3854802486806848,67544.0,10824.0,3582.0,68331.0,15085.0,11612.0,740002.0,2,6,2021,1
2021-07-01,262.617,23828.973,5.4,153.558,21156.5,332375.0,1652.0,1600.0,2.29,67544.0,10824.0,3582.0,68331.0,15085.0,11612.0,740002.0,3,7,2021,3
2021-08-01,266.594,23909.629728799842,5.1,153.49315862836045,21207.3,332506.0,1770.0,1595.0,2.3584539797665798,67544.0,10824.0,3582.0,68331.0,15085.0,11612.0,740002.0,3,8,2021,6
2021-09-01,270.175,23993.16693056898,4.7,153.9126869599235,21051.2,332610.0,1625.0,1563.0,2.3531031099243904,67544.0,10824.0,3582.0,68331.0,15085.0,11612.0,740002.0,3,9,2021,2
2021-10-01,273.543,24654.603,4.5,157.3409,21201.4,332708.0,1719.0,1587.0,2.29,67544.0,10824.0,3582.0,68331.0,15085.0,11612.0,740002.0,4,10,2021,4
2021-11-01,277.26,24071.772599784006,4.1,154.25779137176548,21297.7,332806.0,1766.0,1704.0,2.358153268504325,67544.0,10824.0,3582.0,68331.0,15085.0,11612.0,740002.0,4,11,2021,0
2021-12-01,281.47,23901.68405646246,3.9,153.33364910051068,21352.9,332891.0,1913.0,1757.0,2.3833444004115005,67544.0,10824.0,3582.0,68331.0,15085.0,11612.0,740002.0,4,12,2021,2
2022-01-01,286.188,25029.116,4.0,160.8385,21294.8,332933.0,1915.0,1712.0,2.09,67851.0,10987.0,3704.0,68446.0,14641.0,11481.0,1018349.0,1,1,2022,5
2022-02-01,291.266,25352.53436557021,3.8,160.27679139402198,21426.2,332972.0,1860.0,1742.0,2.0105750631757147,67851.0,10987.0,3704.0,68446.0,14641.0,11481.0,1018349.0,1,2,2022,1
2022-03-01,296.538,25476.838375894116,3.6,160.10406341607725,21510.5,333067.0,1879.0,1678.0,1.9796598510571308,67851.0,10987.0,3704.0,68446.0,14641.0,11481.0,1018349.0,1,3,2022,1
2022-04-01,300.573,25544.273,3.7,160.6834,21581.3,333191.0,1835.0,1828.0,1.96,67851.0,10987.0,3704.0,68446.0,14641.0,11481.0,1018349.0,2,4,2022,4
2022-05-01,303.617,25683.64605948876,3.6,159.3291837301397,21657.1,333317.0,1712.0,1540.0,1.9290272796175163,67851.0,10987.0,3704.0,68446.0,14641.0,11481.0,1018349.0,2,5,2022,6
2022-06-01,304.478,25775.783641214537,3.6,158.88770183464945,21740.7,333451.0,1745.0,1542.0,1.9056329074035017,67851.0,10987.0,3704.0,68446.0,14641.0,11481.0,1018349.0,2,6,2022,2
2022-07-01,303.512,25994.639,3.5,157.5028,21910.5,333599.0,1719.0,1392.0,1.84,67851.0,10987.0,3704.0,68446.0,14641.0,11481.0,1018349.0,3,7,2022,4
2022-08-01,301.046,25959.05264400583,3.6,158.2974237066403,22024.3,333762.0,1542.0,1520.0,1.86815604636083,67851.0,10987.0,3704.0,68446.0,14641.0,11481.0,1018349.0,3,8,2022,0
2022-09-01,299.02,26237.97130941618,3.5,157.7920418963826,22121.5,333925.0,1613.0,1470.0,1.817608386391435,67851.0,10987.0,3704.0,68446.0,14641.0,11481.0,1018349.0,3,9,2022,3
2022-10-01,298.61400000000003,26408.405,3.6,157.4051,22242.2,334071.0,1560.0,1440.0,1.79,67851.0,10987.0,3704.0,68446.0,14641.0,11481.0,1018349.0,4,10,2022,5
2022-11-01,298.339,26299.13670437848,3.6,157.7462419045026,22267.7,334206.0,1402.0,1420.0,1.8094125045569986,67851.0,10987.0,3704.0,68446.0,14641.0,11481.0,1018349.0,4,11,2022,1
2022-12-01,297.60900000000004,26471.849605991905,3.5,157.42057016975457,22312.3,334326.0,1400.0,1340.0,1.7846268237964553,67851.0,10987.0,3704.0,68446.0,14641.0,11481.0,1018349.0,4,12,2022,3
2023-01-01,297.461,26813.601,3.4,157.4829,22525.3,334433.0,1443.0,1361.0,1.74,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1018348.9999999999,1,1,2023,6
2023-02-01,297.779,26970.78761240177,3.6,157.62907537051123,22648.4,334544.0,1620.0,1404.0,1.7382789611241267,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1018349.0,1,2,2023,2
2023-03-01,298.839,27131.321157563936,3.5,157.79222265687224,22757.9,334664.0,1493.0,1342.0,1.729144493685425,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1018349.0,1,3,2023,2
2023-04-01,300.244,27063.012,3.4,157.2887,22806.1,334792.0,1470.0,1368.0,1.73,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1018349.0000000001,2,4,2023,5
2023-05-01,302.323,27295.941851142383,3.7,158.2833429184633,22876.6,334929.0,1532.0,1583.0,1.7250371275276573,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1018349.0000000001,2,5,2023,0
2023-06-01,304.366,27401.41064462469,3.6,158.57474152171346,22921.4,335080.0,1493.0,1415.0,1.7228089916096219,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1018348.9999999999,2,6,2023,3
2023-07-01,306.474,27610.128,3.5,159.0537,22986.4,335248.0,1501.0,1473.0,1.72,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1018349.0000000001,3,7,2023,5
2023-08-01,308.86400000000003,27551.881193132278,3.8,159.16999757917043,23094.5,335431.0,1578.0,1305.0,1.717220009001642,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1018348.9999999999,3,8,2023,1
2023-09-01,310.92400000000004,27814.5704253442,3.8,160.02982985761867,23176.2,335612.0,1515.0,1363.0,1.7085102509118932,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1018348.9999999999,3,9,2023,4
2023-10-01,312.772,27956.998,3.8,160.806,23189.4,335773.0,1534.0,1365.0,1.7,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1018349.0,4,10,2023,6
2023-11-01,313.658,27869.389109722597,3.7,160.13482922729034,23241.5,335925.0,1508.0,1510.0,1.7081127037298476,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1018349.0000000001,4,11,2023,2
2023-12-01,314.42900000000003,28086.29333078841,3.7,160.0518550063708,23311.6,336070.0,1530.0,1568.0,1.7105607804505754,68713.0,11082.0,3782.0,69044.0,14882.0,11328.0,1018349.0,4,12,2023,4
2024-01-01,315.78700000000003,28269.174,3.7,160.6163,23560.0,336194.0,1508.0,1376.0,1.71,68712.99999999999,11081.999999999998,3781.9999999999995,69044.0,14881.999999999998,11328.0,1018349.0,1,1,2024,0
2024-02-01,317.332,28271.004308440948,3.9,160.2176942477984,23626.3,336306.0,1563.0,1546.0,1.7151568504417958,68712.99999999999,11081.999999999998,3781.9999999999995,69043.99999999999,14881.999999999998,11327.999999999996,1018349.0,1,2,2024,3
2024-03-01,318.308,28390.35023583218,3.8,160.1482169742256,23746.6,336423.0,1485.0,1299.0,1.7204385620038447,68713.0,11081.999999999998,3782.0,69044.0,14882.0,11327.999999999998,1018348.9999999999,1,3,2024,4
2024-04-01,319.326,28629.153,3.9,160.05407285240784,23799.3,336550.0,1440.0,1377.0,1.73,68713.00000000001,11082.000000000002,3782.0000000000005,69044.00000000001,14882.000000000004,11328.000000000002,1018349.0,2,4,2024,0
2024-05-01,320.144,28421.984313613557,4.0,159.9745456470018,23898.0,336687.0,1399.0,1315.0,1.7224315620505717,68713.0,11082.0,3781.9999999999995,69044.0,14881.999999999998,11327.999999999998,1018348.9999999999,2,5,2024,2
