hpi,gdp,unemployment,property_price,personal_income,population,permit,new_homes,delinquency,men_married,men_unmarried_divorced,men_unmarried_widowed,women_married,women_unmarried_divorced,women_unmarried_widowed,immigrants
95.344,9721.939891826907,4.2,91.19033700976775,7894.2,278859.0,1640.0,1611.0,1.9703045954508145,59039.0,8556.0,2542.0,60001.0,11162.0,10944.0,644787.0
95.975,9737.956773969414,4.3,92.2182666159299,7925.1,279148.0,1702.0,1559.0,2.0266629152185605,59039.0,8556.0,2542.0,60001.0,11162.0,10944.0,644787.0
96.591,9686.626,4.3,92.4138,7965.8,279448.0,1682.0,1669.0,2.15,59039.0,8556.0,2542.0,60001.0,11162.0,10944.0,644787.0
97.219,9871.776412561907,4.2,91.40228325878059,8016.9,279752.0,1671.0,1648.0,2.006011768480791,59039.0,8556.0,2542.0,60001.0,11162.0,10944.0,644787.0
97.862,9905.150107561632,4.2,88.35732179585443,8041.2,280053.0,1551.0,1635.0,2.2933929518718177,59039.0,8556.0,2542.0,60001.0,11162.0,10944.0,644787.0
98.522,9900.169,4.1,93.8233,8102.4,280337.0,1649.0,1608.0,1.99,59039.0,8556.0,2542.0,60001.0,11162.0,10944.0,644787.0
99.154,10037.428851262204,4.1,91.07749941797772,8165.3,280594.0,1672.0,1648.0,2.0604613233921203,59039.0,8556.0,2542.0,60001.0,11162.0,10944.0,644787.0
99.844,10147.704259667818,4.0,91.62783191050073,8251.2,280846.0,1683.0,1708.0,1.9321291808324137,59039.0,8556.0,2542.0,60001.0,11162.0,10944.0,644787.0
100.551,10002.179,4.0,95.1931,8348.0,281083.0,1727.0,1636.0,1.95,59684.0,8572.0,2604.0,60527.0,11309.0,11061.0,841002.0
101.339,10477.48791537873,4.1,100.06953546371386,8408.8,281299.0,1692.0,1737.0,1.5899370370660844,59684.0,8572.0,2604.0,60527.0,11309.0,11061.0,841002.0
102.127,10503.05137099441,4.0,98.82737422997963,8468.3,281531.0,1651.0,1604.0,1.7852536606657932,59684.0,8572.0,2604.0,60527.0,11309.0,11061.0,841002.0
102.922,10247.72,3.8,96.6309,8506.8,281763.0,1597.0,1626.0,1.98,59684.0,8572.0,2604.0,60527.0,11309.0,11061.0,841002.0
103.677,10586.470797516897,4.0,96.0870225921762,8544.5,281996.0,1543.0,1575.0,2.0871823856885268,59684.0,8572.0,2604.0,60527.0,11309.0,11061.0,841002.0
104.424,10638.26889511753,4.0,96.654230594995,8597.8,282247.0,1572.0,1559.0,2.0859800082065636,59684.0,8572.0,2604.0,60527.0,11309.0,11061.0,841002.0
105.054,10318.165,4.0,97.9506,8665.3,282504.0,1542.0,1463.0,2.09,59684.0,8572.0,2604.0,60527.0,11309.0,11061.0,841002.0
105.768,10759.571928571688,4.1,96.07953261909728,8712.2,282769.0,1552.0,1541.0,2.278138251068624,59684.0,8572.0,2604.0,60527.0,11309.0,11061.0,841002.0
106.538,10798.649945535151,3.9,96.28537354105339,8757.7,283033.0,1570.0,1507.0,2.1935210930333024,59684.0,8572.0,2604.0,60527.0,11309.0,11061.0,841002.0
107.382,10435.744,3.9,99.6332,8792.1,283285.0,1577.0,1549.0,2.23,59684.0,8572.0,2604.0,60527.0,11309.0,11061.0,841002.0
108.302,10871.08288689312,3.9,96.97811732440374,8809.9,283523.0,1614.0,1551.0,2.139049457833254,59684.0,8572.0,2604.0,60527.0,11309.0,11061.0,841002.0
109.142,10908.24649693193,3.9,95.19914289797913,8844.0,283748.0,1543.0,1532.0,2.326302461980708,59684.0,8572.0,2604.0,60527.0,11309.0,11061.0,841002.0
109.846,10470.231,4.2,101.0479,8940.9,283960.0,1699.0,1600.0,2.34,61209.0,8758.0,2540.0,61889.0,11980.0,11526.0,1058902.0
110.501,10736.777006328859,4.2,112.511896197109,8975.8,284166.0,1656.0,1625.0,1.5916152908271268,61209.0,8758.0,2540.0,61889.0,11980.0,11526.0,1058902.0
111.108,10763.471825527562,4.3,112.37821654834912,9009.4,284380.0,1659.0,1590.0,1.7229892312953883,61209.0,8758.0,2540.0,61889.0,11980.0,11526.0,1058902.0
111.652,10599.0,4.4,101.7624,9008.9,284602.0,1666.0,1649.0,2.41,61209.0,8758.0,2540.0,61889.0,11980.0,11526.0,1058902.0
112.164,10776.885025908894,4.3,111.88290148122488,9011.1,284834.0,1665.0,1605.0,1.7778789766987142,61209.0,8758.0,2540.0,61889.0,11980.0,11526.0,1058902.0
112.797,10799.172796180013,4.5,110.75472420883105,9017.1,285076.0,1626.0,1636.0,1.9863169480689908,61209.0,8758.0,2540.0,61889.0,11980.0,11526.0,1058902.0
113.491,10598.02,4.6,103.559,9014.6,285324.0,1598.0,1670.0,2.19,61209.0,8758.0,2540.0,61889.0,11980.0,11526.0,1058902.0
114.167,10770.278939635125,4.9,109.4767741827516,9001.4,285584.0,1615.0,1567.0,2.442585673231674,61209.0,8758.0,2540.0,61889.0,11980.0,11526.0,1058902.0
114.812,10749.324138860356,5.0,107.78823213546073,8975.3,285842.0,1565.0,1562.0,2.6593185888688016,61209.0,8758.0,2540.0,61889.0,11980.0,11526.0,1058902.0
115.31,10660.465,5.3,105.5555,8987.3,286086.0,1566.0,1540.0,2.26,61209.0,8758.0,2540.0,61889.0,11980.0,11526.0,1058902.0
115.857,10774.036566580111,5.5,109.1852105254475,8985.1,286315.0,1651.0,1602.0,2.860962958574591,61209.0,8758.0,2540.0,61889.0,11980.0,11526.0,1058902.0
116.455,10770.739194015874,5.7,109.46353829046953,8990.7,286533.0,1680.0,1568.0,3.0147961519920887,61209.0,8758.0,2540.0,61889.0,11980.0,11526.0,1058902.0
117.143,10783.5,5.7,107.0951,9015.6,286739.0,1665.0,1698.0,2.24,61268.0,8686.0,2636.0,62102.0,12268.0,11408.0,1059356.0
117.844,10890.023081747855,5.7,113.92642144236893,9031.9,286935.0,1787.0,1829.0,2.2850329955889883,61268.0,8686.0,2636.0,62102.0,12268.0,11408.0,1059356.0
118.687,10859.833593613519,5.7,111.1095572107777,9050.7,287131.0,1691.0,1642.0,2.7125279351320337,61268.0,8686.0,2636.0,62102.0,12268.0,11408.0,1059356.0
119.611,10887.46,5.9,108.7006,9099.9,287343.0,1669.0,1592.0,2.16,61268.0,8686.0,2636.0,62102.0,12268.0,11408.0,1059356.0
120.724,10985.983098432116,5.8,111.81666505852561,9131.0,287571.0,1716.0,1764.0,2.6510720633065503,61268.0,8686.0,2636.0,62102.0,12268.0,11408.0,1059356.0
121.813,11006.992752603157,5.8,112.50076776783092,9164.8,287808.0,1758.0,1717.0,2.6638775416387865,61268.0,8686.0,2636.0,62102.0,12268.0,11408.0,1059356.0
122.888,10984.04,5.8,111.014,9157.5,288051.0,1738.0,1655.0,2.1,61268.0,8686.0,2636.0,62102.0,12268.0,11408.0,1059356.0
123.831,11003.399765205817,5.7,110.19016868221948,9175.3,288303.0,1695.0,1633.0,2.9029418950097856,61268.0,8686.0,2636.0,62102.0,12268.0,11408.0,1059356.0
124.78,11076.629414108804,5.7,112.8189103568931,9197.1,288554.0,1803.0,1804.0,2.544926167245162,61268.0,8686.0,2636.0,62102.0,12268.0,11408.0,1059356.0
125.735,11061.433,5.7,112.9126,9229.6,288794.0,1799.0,1648.0,2.0,61268.0,8686.0,2636.0,62102.0,12268.0,11408.0,1059356.0
126.67,11133.273778416806,5.9,111.66202348794027,9258.8,289012.0,1771.0,1753.0,2.8627736761059417,61268.0,8686.0,2636.0,62102.0,12268.0,11408.0,1059356.0
127.624,11169.758332525795,6.0,114.4536892136912,9288.3,289214.0,1896.0,1788.0,2.6853244646587804,61268.0,8686.0,2636.0,62102.0,12268.0,11408.0,1059356.0
128.461,11174.129,5.8,114.0557,9290.1,289412.0,1808.0,1853.0,1.97,62142.0,8976.0,2697.0,62892.0,12673.0,11297.0,703542.0
129.356,10958.760627118434,5.9,115.46855469800576,9296.2,289606.0,1854.0,1629.0,1.8622615970586534,62142.0,8976.0,2697.0,62892.0,12673.0,11297.0,703542.0
130.148,11037.282042849649,5.9,113.44814256033445,9333.8,289809.0,1757.0,1726.0,1.9576740164885944,62142.0,8976.0,2697.0,62892.0,12673.0,11297.0,703542.0
130.885,11312.766,6.0,116.0826,9356.4,290024.0,1803.0,1643.0,1.83,62142.0,8976.0,2697.0,62892.0,12673.0,11297.0,703542.0
131.735,11129.862545825152,6.1,115.10938176189293,9414.4,290250.0,1835.0,1751.0,1.9756295699854274,62142.0,8976.0,2697.0,62892.0,12673.0,11297.0,703542.0
132.649,11209.445205553347,6.3,116.20638123309405,9455.3,290484.0,1875.0,1867.0,1.9290391037189263,62142.0,8976.0,2697.0,62892.0,12673.0,11297.0,703542.0
133.77700000000002,11566.669,6.2,118.8857,9491.6,290726.0,1885.0,1897.0,1.73,62142.0,8976.0,2697.0,62892.0,12673.0,11297.0,703542.0
134.968,11286.446307298149,6.1,117.95720027662688,9538.8,290974.0,1966.0,1833.0,1.7420295123023468,62142.0,8976.0,2697.0,62892.0,12673.0,11297.0,703542.0
136.29399999999998,11368.881754204136,6.1,118.00836009699006,9582.5,291222.0,1961.0,1939.0,1.663397607869948,62142.0,8976.0,2697.0,62892.0,12673.0,11297.0,703542.0
137.532,11772.234,6.0,122.7856,9620.4,291463.0,2012.0,1967.0,1.76,62142.0,8976.0,2697.0,62892.0,12673.0,11297.0,703542.0
138.795,11532.611289060951,5.8,117.36760819916131,9688.2,291677.0,1918.0,2083.0,1.4411354887539343,62142.0,8976.0,2697.0,62892.0,12673.0,11297.0,703542.0
140.18,11548.737340642561,5.7,118.72919941877208,9713.2,291868.0,1987.0,2057.0,1.3085240539641827,62142.0,8976.0,2697.0,62892.0,12673.0,11297.0,703542.0
141.64700000000002,11923.447,5.7,125.8305,9731.8,292046.0,1952.0,1911.0,1.65,62535.0,8980.0,2648.0,63345.0,12829.0,11146.0,957883.0
143.192,11844.192150464827,5.6,129.61129262349655,9765.4,292230.0,1966.0,1846.0,1.7785505478848975,62535.0,8980.0,2648.0,63345.0,12829.0,11146.0,957883.0
145.058,11940.497527948479,5.8,132.257768011761,9815.8,292434.0,2066.0,1998.0,1.5710966554039416,62535.0,8980.0,2648.0,63345.0,12829.0,11146.0,957883.0
146.592,12112.815,5.6,129.0036,9865.8,292651.0,2070.0,2003.0,1.6,62535.0,8980.0,2648.0,63345.0,12829.0,11146.0,957883.0
148.186,12074.411776650373,5.6,134.28254313192443,9950.0,292872.0,2150.0,1981.0,1.3557692113228406,62535.0,8980.0,2648.0,63345.0,12829.0,11146.0,957883.0
149.851,12077.74113503486,5.6,130.85103142039853,9988.4,293103.0,2020.0,1828.0,1.8085240196108678,62535.0,8980.0,2648.0,63345.0,12829.0,11146.0,957883.0
151.338,12305.307,5.5,132.9186,10033.0,293350.0,2112.0,2002.0,1.56,62535.0,8980.0,2648.0,63345.0,12829.0,11146.0,957883.0
152.634,12237.177100788966,5.4,131.96109169736044,10078.2,293603.0,2056.0,2024.0,1.4558615559656474,62535.0,8980.0,2648.0,63345.0,12829.0,11146.0,957883.0
154.18,12237.945418698753,5.4,131.14161403263475,10110.5,293857.0,2041.0,1905.0,1.6616321792586817,62535.0,8980.0,2648.0,63345.0,12829.0,11146.0,957883.0
155.752,12527.214,5.5,137.1175,10159.3,294104.0,2097.0,2072.0,1.41,62535.0,8980.0,2648.0,63345.0,12829.0,11146.0,957883.0
157.528,12267.12941170399,5.4,131.34799498133046,10171.5,294337.0,2079.0,1782.0,1.808901743153207,62535.0,8980.0,2648.0,63345.0,12829.0,11146.0,957883.0
159.33100000000002,12710.276177078547,5.4,133.88122455855105,10520.8,294561.0,2082.0,2042.0,1.4600363213403185,62535.0,8980.0,2648.0,63345.0,12829.0,11146.0,957883.0
161.289,12767.286,5.3,141.8573,10247.0,294768.0,2139.0,2144.0,1.42,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0
163.344,12895.22884602188,5.4,141.98012708205644,10282.7,294955.0,2114.0,2207.0,1.1643798776629755,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0
165.813,12860.726641056852,5.2,140.053260132948,10347.9,295149.0,2062.0,1864.0,1.551848405857493,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0
167.502,12922.656,5.2,145.5037,10412.1,295359.0,2150.0,2061.0,1.55,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0
169.351,13035.959900573602,5.1,141.04415463611892,10464.1,295582.0,2085.0,2025.0,1.309974040917636,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0
171.19099999999997,13082.18225541271,5.0,143.09991607758568,10498.0,295824.0,2178.0,2068.0,1.059859706951455,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0
172.86,13142.642,5.0,148.738,10558.3,296077.0,2203.0,2054.0,1.59,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0
174.442,13220.988064976758,4.9,144.07268958368726,10619.6,296338.0,2219.0,2095.0,0.9544304948916409,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0
176.437,13309.890744913158,5.0,145.22546050403614,10687.7,296606.0,2263.0,2151.0,0.9057363582502145,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0
178.02700000000002,13324.204,5.0,152.0541,10767.3,296857.0,2170.0,2065.0,1.64,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0
179.68,13450.204810160016,5.0,144.26106109028976,10815.4,297089.0,2218.0,2147.0,1.0530867638140347,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0
180.91,13450.629467992898,4.9,141.5616635347229,10853.1,297311.0,2120.0,1994.0,1.380562059892151,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0
182.32,13599.16,4.7,154.0211,11038.6,297526.0,2212.0,2273.0,1.61,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0
183.287,13867.352750969887,4.8,148.85732132469778,11102.6,297734.0,2141.0,2119.0,1.7862776799244617,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0
184.365,13896.102380899429,4.7,148.0626851382622,11171.8,297950.0,2118.0,1969.0,1.9628209164017765,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0
184.328,13753.424,4.7,150.3991,11229.5,298170.0,1998.0,1821.0,1.62,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0
184.155,13989.83678856639,4.6,142.9947632498136,11251.1,298401.0,1905.0,1942.0,2.3891417799961463,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0
183.507,13995.079693907126,4.6,141.6635668608956,11292.8,298653.0,1867.0,1802.0,2.6594146381452095,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0
183.066,13870.188,4.7,148.3941,11322.1,298910.0,1763.0,1737.0,1.74,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0
182.593,14020.41787632561,4.7,137.55187878709992,11346.8,299178.0,1722.0,1650.0,3.2539525240323446,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0
182.798,14089.183085095,4.5,136.03199467995708,11383.9,299452.0,1655.0,1720.0,3.2094802475344917,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0
183.197,14039.56,4.4,149.6481,11417.8,299710.0,1570.0,1491.0,1.92,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0
183.608,14155.550631647591,4.5,132.78495685322846,11479.3,299950.0,1535.0,1570.0,3.6761900056843597,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0
184.138,14288.473348834868,4.4,135.63538588015572,11587.6,300178.0,1638.0,1649.0,3.3455986410699072,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0
184.516,14215.651,4.6,146.69899999999998,11647.1,300398.0,1626.0,1409.0,2.08,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0
184.598,14194.106762062544,4.5,137.09894630564258,11734.2,300608.0,1598.0,1480.0,2.06739841692254,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0
184.15,14291.8049668549,4.4,137.30574242711293,11821.4,300823.0,1596.0,1495.0,2.0084299893970865,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0
183.01,14402.082,4.5,139.716,11868.1,301045.0,1470.0,1490.0,2.29,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0
181.6,14370.088577114708,4.4,134.6333330499382,11908.7,301278.0,1493.0,1415.0,2.3560562984622813,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0
180.253,14411.006466144343,4.6,132.52536145712418,11929.2,301528.0,1407.0,1448.0,2.647321203914121,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0
179.11,14564.117,4.7,135.4663,11955.7,301790.0,1361.0,1354.0,2.71,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0
178.116,14422.837299239938,4.6,129.69218507717017,11963.1,302064.0,1321.0,1330.0,3.0351913445057512,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0
177.55700000000002,14448.787392745813,4.7,127.94669040797328,12025.5,302334.0,1261.0,1183.0,3.4173488974563107,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0
176.623,14715.058,4.7,130.22899999999998,12046.8,302590.0,1192.0,1264.0,3.1,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0
175.146,14542.866859977006,4.7,126.87311247493642,12102.8,302834.0,1224.0,1197.0,3.5438572913176607,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0
174.34099999999998,14582.931583006532,5.0,124.92656824333517,12182.7,303062.0,1149.0,1037.0,4.086080048416619,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0
173.13099999999997,14706.538,5.0,123.7026,12227.8,303280.0,1094.0,1084.0,3.68,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0
171.53900000000002,14746.93808812527,4.9,115.71457031476803,12264.9,303494.0,1014.0,1103.0,4.686067258535328,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0
170.05200000000002,14773.613093131418,5.1,114.39390379423469,12314.7,303707.0,967.0,1005.0,5.043977417255018,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0
168.33700000000002,14865.701,5.0,115.5133,12302.6,303926.0,1008.0,1013.0,4.36,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0
166.658,15347.666284568306,5.4,117.7434447012713,12879.3,304157.0,995.0,973.0,5.1737443857031735,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0
165.016,15138.872115021248,5.6,120.40809458025365,12661.0,304396.0,1180.0,1046.0,4.9702487629629,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0
163.564,14898.999,5.8,109.1051,12514.8,304646.0,921.0,923.0,5.28,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0
161.986,14863.315770977148,6.1,110.42241024598866,12426.0,304903.0,858.0,844.0,6.273307259727773,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0
160.30700000000002,14883.27629857645,6.1,108.7191407883032,12445.0,305158.0,797.0,820.0,6.456937717833629,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0
158.326,14608.209,6.5,106.4901,12446.5,305403.0,736.0,777.0,6.58,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0
156.141,14789.496563719847,6.8,103.38678171807828,12387.1,305620.0,626.0,652.0,7.519828781377903,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0
153.618,14616.198144040758,7.3,100.30617566797241,12238.5,305827.0,554.0,560.0,8.155919626994198,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0
151.506,14430.902,7.8,103.9323,12125.6,306035.0,545.0,490.0,8.01,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0
150.014,14192.583008282847,8.3,95.97618189066554,12007.4,306237.0,558.0,582.0,8.372043762877672,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0
148.659,14131.331993578704,8.7,94.20680205583608,11965.3,306438.0,513.0,505.0,8.850087747445324,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0
147.947,14381.236,9.0,102.864,12009.4,306645.0,521.0,478.0,8.57,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0
147.69299999999998,14366.025447385087,9.4,95.94847762099812,12179.6,306863.0,556.0,540.0,9.209439359750354,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0
148.088,14240.845596758358,9.5,95.8987851031369,12042.9,307090.0,601.0,585.0,9.212106179032647,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0
148.408,14448.882,9.5,102.4796,11998.4,307322.0,595.0,594.0,9.48,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0
148.27700000000002,14215.462311130224,9.6,95.32755454397216,12011.2,307570.0,616.0,586.0,9.343753123481,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0
148.024,14270.86096684849,9.8,95.09085283547279,12061.1,307826.0,609.0,585.0,9.522484624313067,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0
147.85,14651.249,10.0,102.874,12069.4,308071.0,583.0,534.0,10.4,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0
148.136,14348.589787622052,9.9,95.1433244423522,12129.6,308289.0,623.0,588.0,9.627041666558677,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0
147.93,14407.152256926718,9.9,96.10418166571799,12188.2,308495.0,664.0,581.0,9.583568070712191,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0
147.39600000000002,14764.61,9.8,101.5136,12267.7,308706.0,636.0,614.0,11.48,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0
145.631,14550.282184982083,9.8,95.18774048303149,12267.6,308904.0,650.0,604.0,9.717045708911687,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0
145.858,14625.9252925812,9.9,96.20767623384407,12330.9,309095.0,687.0,636.0,9.69617579666922,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0
146.401,14980.193,9.9,101.3833,12441.8,309289.0,637.0,687.0,11.08,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0
146.392,14840.870386663202,9.6,94.26807094077006,12543.7,309485.0,575.0,583.0,9.794130829081123,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0
145.719,14835.850547838665,9.4,94.15578279216086,12550.7,309691.0,587.0,536.0,9.73407616961455,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0
144.987,15141.607,9.4,99.1217,12588.7,309913.0,579.0,546.0,10.66,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0
143.912,14968.19328161392,9.5,94.10368359495047,12652.9,310146.0,580.0,599.0,9.79827440556647,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0
143.015,14992.585462738316,9.5,93.47552001234581,12673.4,310385.0,563.0,594.0,9.874947511633536,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0
142.526,15309.474,9.4,97.997,12723.6,310612.0,558.0,543.0,10.33,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0
142.167,15078.776942897643,9.8,93.20025816746843,12765.5,310820.0,560.0,545.0,10.18986279883866,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0
142.054,15185.832438302758,9.3,95.17375586190374,12873.1,311020.0,632.0,539.0,9.752727823105602,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0
141.516,15351.448,9.1,95.091,13080.7,311204.0,576.0,630.0,10.36,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0
140.343,15760.92017489079,9.0,91.28016659829501,13155.6,311373.0,542.0,517.0,10.928417179103981,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0
139.975,15810.422192591705,9.0,92.28790043435271,13178.2,311551.0,583.0,600.0,10.783364863998344,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0
140.007,15557.539,9.1,93.9779,13212.8,311740.0,581.0,554.0,10.55,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0
139.903,15864.546233966306,9.0,92.7806417768723,13239.1,311935.0,618.0,561.0,10.820630223474083,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0
139.86,15939.594125622047,9.1,93.33638923537507,13295.7,312147.0,636.0,608.0,10.822937115663866,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0
139.72799999999998,15647.68,9.0,93.9588,13375.8,312372.0,621.0,623.0,10.5,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0
139.308,16046.27756216266,9.0,93.48488152022054,13400.3,312605.0,647.0,585.0,10.824967860642243,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0
138.667,16074.140431102685,9.0,92.46516286825641,13401.5,312842.0,610.0,650.0,10.861304605285678,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0
137.951,15842.259,8.8,93.9934,13406.4,313060.0,671.0,610.0,10.25,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0
137.15,16112.608366528882,8.6,94.27394918378633,13419.7,313260.0,706.0,711.0,10.427372315795115,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0
136.672,16243.402905928098,8.5,94.53167859814488,13548.9,313454.0,697.0,694.0,10.404930195067145,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0
136.606,16068.805,8.3,94.0927,13631.6,313636.0,712.0,723.0,10.33,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0
136.531,16271.244653737238,8.3,107.03270075739732,13731.1,313811.0,738.0,704.0,9.510113900973913,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0
137.90200000000002,16336.088084164134,8.2,108.68849171179494,13798.5,313993.0,806.0,695.0,9.347957212262152,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0
139.151,16207.115,8.2,95.7299,13868.1,314176.0,732.0,753.0,10.45,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0
140.15200000000002,16399.967555010477,8.2,108.25270611267564,13850.3,314368.0,796.0,708.0,9.408487994981314,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0
141.028,16405.331647804916,8.2,107.93846751949246,13837.1,314576.0,794.0,757.0,9.396634851497424,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0
141.66899999999998,16319.541,8.2,97.4306,13752.9,314796.0,849.0,740.0,10.48,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0
142.278,16338.499058245656,8.1,107.86804893985283,13768.5,315031.0,840.0,754.0,9.35054295251624,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0
142.906,16514.98125710607,7.8,110.68152393822612,13914.1,315264.0,930.0,847.0,8.890923365510055,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0
143.597,16420.419,7.8,99.5454,14049.2,315485.0,887.0,915.0,10.02,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0
144.58,16842.823411268164,7.7,111.65820783348846,14230.7,315692.0,917.0,833.0,8.871730277177932,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0
145.497,17248.637255469825,7.9,114.43892244321063,14581.4,315877.0,941.0,976.0,8.74170677816561,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0
